scientificName,decimalLatitude,decimalLongitude,id,Coordenadas médias_MEAN_X,Coordenadas médias_MEAN_Y
Selaginella sellowii,-16.00986,-40.86942,8113,-40.94383059,-15.94793161
Selaginella sellowii,-16.37056,-41.87556,7619,-41.94383059,-16.44793161
Selaginella sellowii,-17.71917,-41.15444,7996,-41.19383059,-17.69793161
Selaginella sellowii,-17.78056,-41.19861,7996,-41.19383059,-17.69793161
Selaginella sellowii,-17.78056,-41.19861,7996,-41.19383059,-17.69793161
Selaginella sellowii,-17.8275,-40.99583,8120,-40.94383059,-17.69793161
Selaginella sellowii,-17.85611,-41.26083,7997,-41.19383059,-17.94793161
Selaginella sellowii,-17.86333,-40.995,8121,-40.94383059,-17.94793161
Selaginella sellowii,-17.86639,-40.12528,8493,-40.19383059,-17.94793161
Selaginella sellowii,-17.89389,-41.2925,7997,-41.19383059,-17.94793161
Selaginella sellowii,-17.92917,-41.18472,7997,-41.19383059,-17.94793161
Selaginella sellowii,-17.92917,-41.18472,7997,-41.19383059,-17.94793161
Selaginella sellowii,-18.61278,-40.53778,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.7106,-40.4006,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.7106,-40.4006,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.7106,-40.4006,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77028,-40.4475,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77028,-40.4475,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77028,-40.4475,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77028,-40.4475,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77444,-40.40639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77444,-40.40639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.77842,-40.46267,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.78278,-40.44639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.78278,-40.44639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.78278,-40.44639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.78278,-40.44639,8372,-40.44383059,-18.69793161
Selaginella sellowii,-18.91587,-43.74902,6761,-43.69383059,-18.94793161
Selaginella sellowii,-18.9831,-40.7403,8249,-40.69383059,-18.94793161
Selaginella sellowii,-18.98944,-40.69778,8249,-40.69383059,-18.94793161
Selaginella sellowii,-19.00611,-40.77778,8249,-40.69383059,-18.94793161
Selaginella sellowii,-19.02139,-40.67667,8249,-40.69383059,-18.94793161
Selaginella sellowii,-19.05583,-40.74194,8249,-40.69383059,-18.94793161
Selaginella sellowii,-19.05583,-40.74194,8249,-40.69383059,-18.94793161
Selaginella sellowii,-19.16444,-40.81861,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.16444,-40.81861,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.20194,-40.82194,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.225,-40.8514,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.23111,-40.87667,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.23111,-40.87667,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.23833,-40.80389,8126,-40.94383059,-19.19793161
Selaginella sellowii,-19.40389,-40.68111,8251,-40.69383059,-19.44793161
Selaginella sellowii,-19.75722,-40.6875,8252,-40.69383059,-19.69793161
Selaginella sellowii,-19.82722,-40.735,8252,-40.69383059,-19.69793161
Selaginella sellowii,-19.82964,-40.80758,8128,-40.94383059,-19.69793161
Selaginella sellowii,-20.07667,-41.03917,8129,-40.94383059,-19.94793161
Selaginella sellowii,-20.07667,-41.03917,8129,-40.94383059,-19.94793161
Selaginella sellowii,-20.07667,-41.03917,8129,-40.94383059,-19.94793161
Selaginella sellowii,-20.0767,-41.0392,8129,-40.94383059,-19.94793161
Selaginella sellowii,-20.50328,-41.08083,8007,-41.19383059,-20.44793161
Selaginella sellowii,-20.51111,-41.09139,8007,-41.19383059,-20.44793161
Selaginella sellowii,-20.51917,-41.10056,8007,-41.19383059,-20.44793161
Selaginella sellowii,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sellowii,-20.64833,-41.35306,7884,-41.44383059,-20.69793161
Selaginella sellowii,-20.73167,-41.4325,7884,-41.44383059,-20.69793161
Selaginella sellowii,-20.7331,-42.0294,7636,-41.94383059,-20.69793161
Selaginella sellowii,-20.73692,-42.02949,7636,-41.94383059,-20.69793161
Selaginella sellowii,-20.8489,-41.1128,8009,-41.19383059,-20.94793161
Selaginella sellowii,-21.74167,-41.635,7764,-41.69383059,-21.69793161
Selaginella sellowii,-21.75306,-41.64889,7764,-41.69383059,-21.69793161
Selaginella sellowii,-21.76056,-41.65444,7764,-41.69383059,-21.69793161
Selaginella sellowii,-21.78806,-41.45528,7888,-41.44383059,-21.69793161
Selaginella sellowii,-21.78861,-41.45583,7888,-41.44383059,-21.69793161
Selaginella sellowii,-21.79222,-41.45389,7888,-41.44383059,-21.69793161
Selaginella sellowii,-21.79222,-41.45389,7888,-41.44383059,-21.69793161
Selaginella sellowii,-22.9028,-43.2075,7025,-43.19383059,-22.94793161
Selaginella sellowii,-22.9028,-43.2075,7025,-43.19383059,-22.94793161
Selaginella sellowii,-22.99056,-43.23972,7025,-43.19383059,-22.94793161
Selaginella sellowii,-23.21666,-57.18333,82,-57.19383059,-23.19793161
Selaginella sellowii,-23.21666,-57.18333,82,-57.19383059,-23.19793161
Selaginella sellowii,-23.21944,-44.71083,6282,-44.69383059,-23.19793161
Selaginella sellowii,-25.12522,-53.65908,1826,-53.69383059,-25.19793161
Selaginella sellowii,-25.42356,-51.80322,2695,-51.94383059,-25.44793161
Selaginella sellowii,-25.42361,-51.80333,2695,-51.94383059,-25.44793161
Selaginella sellowii,-25.4278,-49.2731,4059,-49.19383059,-25.44793161
Selaginella sellowii,-25.4278,-49.2731,4059,-49.19383059,-25.44793161
Selaginella sellowii,-25.63722,-56.96361,216,-56.94383059,-25.69793161
Selaginella sellowii,-25.63722,-56.96361,216,-56.94383059,-25.69793161
Selaginella sellowii,-26.05,-56.83333,217,-56.94383059,-25.94793161
Selaginella sellowii,-26.08,-56.88,217,-56.94383059,-25.94793161
Selaginella sellowii,-27.26666,-55.55,842,-55.69383059,-27.19793161
Selaginella sellowii,-27.26666,-55.55,842,-55.69383059,-27.19793161
Selaginella sellowii,-28.74278,-49.97306,3700,-49.94383059,-28.69793161
Selaginella sellowii,-28.86861,-50.93083,3205,-50.94383059,-28.94793161
Selaginella sellowii,-28.86861,-50.93083,3205,-50.94383059,-28.94793161
Selaginella sellowii,-28.86869,-50.93098,3205,-50.94383059,-28.94793161
Selaginella sellowii,-28.88262,-50.96854,3205,-50.94383059,-28.94793161
Selaginella sellowii,-28.8847,-50.3578,3453,-50.44383059,-28.94793161
Selaginella sellowii,-28.95194,-51.11889,3081,-51.19383059,-28.94793161
Selaginella sellowii,-28.96942,-51.13944,3081,-51.19383059,-28.94793161
Selaginella sellowii,-28.96942,-51.13944,3081,-51.19383059,-28.94793161
Selaginella sellowii,-28.9711,-51.0681,3081,-51.19383059,-28.94793161
Selaginella sellowii,-29.1628,-51.6317,2834,-51.69383059,-29.19793161
Selaginella sellowii,-29.1681,-51.1794,3082,-51.19383059,-29.19793161
Selaginella sellowii,-29.1681,-51.1794,3082,-51.19383059,-29.19793161
Selaginella sellowii,-29.22194,-51.6325,2834,-51.69383059,-29.19793161
Selaginella sellowii,-29.26982,-50.75461,3330,-50.69383059,-29.19793161
Selaginella sellowii,-29.3656,-50.8156,3207,-50.94383059,-29.44793161
Selaginella sellowii,-29.3656,-50.8156,3207,-50.94383059,-29.44793161
Selaginella sellowii,-29.3764,-51.1144,3083,-51.19383059,-29.44793161
Selaginella sellowii,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Selaginella sellowii,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Selaginella sellowii,-29.5381,-51.0808,3083,-51.19383059,-29.44793161
Selaginella sellowii,-29.53811,-51.07869,3083,-51.19383059,-29.44793161
Selaginella sellowii,-29.6381,-51.0069,3208,-50.94383059,-29.69793161
Selaginella sellowii,-29.97028,-50.8975,3209,-50.94383059,-29.94793161
Selaginella sematophylla,-19.88994,-43.38639,6889,-43.44383059,-19.94793161
Selaginella sematophylla,-20.17361,-40.91861,8130,-40.94383059,-20.19793161
Selaginella suavis,-16.40458,-40.05761,8487,-40.19383059,-16.44793161
Selaginella suavis,-18.46472,-40.25583,8495,-40.19383059,-18.44793161
Selaginella suavis,-18.46472,-40.25583,8495,-40.19383059,-18.44793161
Selaginella suavis,-18.7106,-40.4006,8372,-40.44383059,-18.69793161
Selaginella suavis,-18.77722,-40.45111,8372,-40.44383059,-18.69793161
Selaginella suavis,-18.96647,-42.54642,7257,-42.69383059,-18.94793161
Selaginella suavis,-19.7389,-40.6569,8252,-40.69383059,-19.69793161
Selaginella suavis,-19.80528,-40.53833,8376,-40.44383059,-19.69793161
Selaginella suavis,-19.80528,-40.53833,8376,-40.44383059,-19.69793161
Selaginella suavis,-20.25333,-43.3775,6890,-43.44383059,-20.19793161
Selaginella suavis,-20.25333,-43.3775,6890,-43.44383059,-20.19793161
Selaginella suavis,-20.2639,-40.42,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.29056,-40.51944,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.29139,-40.51944,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.29139,-40.51944,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.29228,-40.51978,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.32139,-40.51944,8378,-40.44383059,-20.19793161
Selaginella suavis,-20.55186,-41.76222,7759,-41.69383059,-20.44793161
Selaginella suavis,-20.55389,-41.76306,7759,-41.69383059,-20.44793161
Selaginella suavis,-20.55389,-41.76306,7759,-41.69383059,-20.44793161
Selaginella suavis,-20.597,-41.78125,7759,-41.69383059,-20.44793161
Selaginella suavis,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella suavis,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella suavis,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella suavis,-20.7331,-42.0294,7636,-41.94383059,-20.69793161
Selaginella suavis,-21.4597,-42.9675,7143,-42.94383059,-21.44793161
Selaginella suavis,-21.4597,-42.9675,7143,-42.94383059,-21.44793161
Selaginella suavis,-21.4597,-42.9675,7143,-42.94383059,-21.44793161
Selaginella suavis,-21.54,-43.0106,7143,-42.94383059,-21.44793161
Selaginella suavis,-21.75967,-43.31931,6896,-43.44383059,-21.69793161
Selaginella suavis,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella suavis,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella suavis,-22.1494,-44.095,6526,-44.19383059,-22.19793161
Selaginella suavis,-22.165,-44.23953,6526,-44.19383059,-22.19793161
Selaginella suavis,-22.26833,-43.54278,6898,-43.44383059,-22.19793161
Selaginella suavis,-22.34806,-43.76261,6775,-43.69383059,-22.44793161
Selaginella suavis,-22.43028,-44.60056,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.43028,-44.60056,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.43778,-44.60694,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.43805,-44.61194,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.45639,-44.6125,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.46472,-43.16722,7023,-43.19383059,-22.44793161
Selaginella suavis,-22.46472,-43.16722,7023,-43.19383059,-22.44793161
Selaginella suavis,-22.47111,-42.76167,7271,-42.69383059,-22.44793161
Selaginella suavis,-22.4961,-44.5633,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.4961,-44.5633,6279,-44.69383059,-22.44793161
Selaginella suavis,-22.68,-44.32,6404,-44.44383059,-22.69793161
Selaginella suavis,-22.79228,-44.35906,6404,-44.44383059,-22.69793161
Selaginella suavis,-23.2178,-44.7131,6282,-44.69383059,-23.19793161
Selaginella suavis,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella suavis,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella suavis,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella suavis,-23.4303,-45.0697,6035,-45.19383059,-23.44793161
Selaginella suavis,-23.50833,-45.19944,6035,-45.19383059,-23.44793161
Selaginella suavis,-23.62,-45.41,5912,-45.44383059,-23.69793161
Selaginella suavis,-24.79767,-48.15775,4552,-48.19383059,-24.69793161
Selaginella suavis,-25.21667,-48.78333,4306,-48.69383059,-25.19793161
Selaginella suavis,-25.21667,-48.78333,4306,-48.69383059,-25.19793161
Selaginella suavis,-25.23,-48.07,4554,-48.19383059,-25.19793161
Selaginella suavis,-25.4769,-48.8344,4183,-48.94383059,-25.44793161
Selaginella suavis,-25.4769,-48.8344,4183,-48.94383059,-25.44793161
Selaginella suavis,-25.4769,-48.8344,4183,-48.94383059,-25.44793161
Selaginella sulcata,-11.06889,-37.72472,9705,-37.69383059,-10.94793161
Selaginella sulcata,-11.06889,-37.72472,9705,-37.69383059,-10.94793161
Selaginella sulcata,-11.0689,-37.725,9705,-37.69383059,-10.94793161
Selaginella sulcata,-12.45472,-41.46806,7851,-41.44383059,-12.44793161
Selaginella sulcata,-12.53333,-39.08333,8967,-39.19383059,-12.44793161
Selaginella sulcata,-12.53333,-39.08333,8967,-39.19383059,-12.44793161
Selaginella sulcata,-13.5789,-41.8114,7607,-41.94383059,-13.44793161
Selaginella sulcata,-14.4525,-43.75333,6743,-43.69383059,-14.44793161
Selaginella sulcata,-14.77028,-39.20278,8976,-39.19383059,-14.69793161
Selaginella sulcata,-14.79444,-39.17333,8976,-39.19383059,-14.69793161
Selaginella sulcata,-15.14028,-44.25472,6498,-44.19383059,-15.19793161
Selaginella sulcata,-15.14028,-44.25472,6498,-44.19383059,-15.19793161
Selaginella sulcata,-15.14028,-44.25472,6498,-44.19383059,-15.19793161
Selaginella sulcata,-15.15,-39.08,8978,-39.19383059,-15.19793161
Selaginella sulcata,-15.15,-39.08,8978,-39.19383059,-15.19793161
Selaginella sulcata,-15.15,-39.08333,8978,-39.19383059,-15.19793161
Selaginella sulcata,-15.15439,-39.52339,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.15806,-39.52861,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.15806,-39.52861,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.15806,-39.52861,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.15806,-39.52861,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.15806,-39.52861,8854,-39.44383059,-15.19793161
Selaginella sulcata,-15.16667,-39.58333,8730,-39.69383059,-15.19793161
Selaginella sulcata,-15.17,-39.58,8730,-39.69383059,-15.19793161
Selaginella sulcata,-15.17,-39.58,8730,-39.69383059,-15.19793161
Selaginella sulcata,-15.4881,-44.3617,6375,-44.44383059,-15.44793161
Selaginella sulcata,-16.06153,-40.05653,8485,-40.19383059,-15.94793161
Selaginella sulcata,-16.41389,-40.04928,8487,-40.19383059,-16.44793161
Selaginella sulcata,-16.41556,-41.06361,7991,-41.19383059,-16.44793161
Selaginella sulcata,-16.59694,-39.91389,8611,-39.94383059,-16.44793161
Selaginella sulcata,-16.59694,-39.91389,8611,-39.94383059,-16.44793161
Selaginella sulcata,-16.59833,-39.91444,8612,-39.94383059,-16.69793161
Selaginella sulcata,-16.59972,-39.915,8612,-39.94383059,-16.69793161
Selaginella sulcata,-17.09194,-44.56417,6257,-44.69383059,-16.94793161
Selaginella sulcata,-18.69953,-47.99069,4652,-47.94383059,-18.69793161
Selaginella sulcata,-18.7106,-40.4006,8372,-40.44383059,-18.69793161
Selaginella sulcata,-18.77722,-40.45111,8372,-40.44383059,-18.69793161
Selaginella sulcata,-18.77783,-40.44444,8372,-40.44383059,-18.69793161
Selaginella sulcata,-18.93808,-42.48517,7381,-42.44383059,-18.94793161
Selaginella sulcata,-18.94686,-42.54578,7257,-42.69383059,-18.94793161
Selaginella sulcata,-19.00369,-42.94556,7133,-42.94383059,-18.94793161
Selaginella sulcata,-19.0039,-45.9644,5645,-45.94383059,-18.94793161
Selaginella sulcata,-19.00546,-43.77601,6761,-43.69383059,-18.94793161
Selaginella sulcata,-19.0061,-44.0431,6637,-43.94383059,-18.94793161
Selaginella sulcata,-19.0061,-44.0431,6637,-43.94383059,-18.94793161
Selaginella sulcata,-19.04605,-43.74863,6761,-43.69383059,-18.94793161
Selaginella sulcata,-19.35389,-40.51528,8375,-40.44383059,-19.44793161
Selaginella sulcata,-19.36944,-40.51417,8375,-40.44383059,-19.44793161
Selaginella sulcata,-19.36944,-40.51417,8375,-40.44383059,-19.44793161
Selaginella sulcata,-19.76386,-41.78811,7756,-41.69383059,-19.69793161
Selaginella sulcata,-19.79167,-42.625,7260,-42.69383059,-19.69793161
Selaginella sulcata,-19.80111,-40.69167,8252,-40.69383059,-19.69793161
Selaginella sulcata,-19.80111,-40.69167,8252,-40.69383059,-19.69793161
Selaginella sulcata,-19.83219,-40.73722,8252,-40.69383059,-19.69793161
Selaginella sulcata,-19.83219,-40.73722,8252,-40.69383059,-19.69793161
Selaginella sulcata,-19.9208,-43.9378,6641,-43.94383059,-19.94793161
Selaginella sulcata,-19.95,-40.53333,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.53333,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.535,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.535,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.53792,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.53792,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96639,-40.53792,8377,-40.44383059,-19.94793161
Selaginella sulcata,-19.96667,-40.53333,8377,-40.44383059,-19.94793161
Selaginella sulcata,-20.2515,-40.49994,8378,-40.44383059,-20.19793161
Selaginella sulcata,-20.25864,-40.49742,8378,-40.44383059,-20.19793161
Selaginella sulcata,-20.26247,-45.67094,5774,-45.69383059,-20.19793161
Selaginella sulcata,-20.26372,-45.67044,5774,-45.69383059,-20.19793161
Selaginella sulcata,-20.2639,-40.42,8378,-40.44383059,-20.19793161
Selaginella sulcata,-20.27056,-45.65944,5774,-45.69383059,-20.19793161
Selaginella sulcata,-20.3633,-40.6592,8255,-40.69383059,-20.44793161
Selaginella sulcata,-20.4558,-42.6658,7263,-42.69383059,-20.44793161
Selaginella sulcata,-20.47778,-43.43056,6891,-43.44383059,-20.44793161
Selaginella sulcata,-20.47861,-43.43056,6891,-43.44383059,-20.44793161
Selaginella sulcata,-20.49167,-41.73639,7759,-41.69383059,-20.44793161
Selaginella sulcata,-20.49514,-41.73261,7759,-41.69383059,-20.44793161
Selaginella sulcata,-20.52444,-41.12056,8007,-41.19383059,-20.44793161
Selaginella sulcata,-20.52444,-41.12056,8007,-41.19383059,-20.44793161
Selaginella sulcata,-20.55944,-41.76222,7759,-41.69383059,-20.44793161
Selaginella sulcata,-20.55944,-41.76222,7759,-41.69383059,-20.44793161
Selaginella sulcata,-20.58333,-41.16667,8007,-41.19383059,-20.44793161
Selaginella sulcata,-20.58806,-41.14917,8007,-41.19383059,-20.44793161
Selaginella sulcata,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.6036,-41.1847,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.63139,-41.62222,7760,-41.69383059,-20.69793161
Selaginella sulcata,-20.635,-40.7497,8256,-40.69383059,-20.69793161
Selaginella sulcata,-20.6667,-42.5208,7388,-42.44383059,-20.69793161
Selaginella sulcata,-20.70511,-41.22542,8008,-41.19383059,-20.69793161
Selaginella sulcata,-20.71667,-42.01667,7636,-41.94383059,-20.69793161
Selaginella sulcata,-20.71667,-42.41667,7388,-42.44383059,-20.69793161
Selaginella sulcata,-20.7331,-42.0294,7636,-41.94383059,-20.69793161
Selaginella sulcata,-20.9142,-41.1983,8009,-41.19383059,-20.94793161
Selaginella sulcata,-21.40417,-42.03333,7639,-41.94383059,-21.44793161
Selaginella sulcata,-21.40417,-42.03333,7639,-41.94383059,-21.44793161
Selaginella sulcata,-21.40417,-42.03333,7639,-41.94383059,-21.44793161
Selaginella sulcata,-21.45917,-41.60861,7763,-41.69383059,-21.44793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-21.7642,-43.3503,6896,-43.44383059,-21.69793161
Selaginella sulcata,-22.1494,-44.095,6526,-44.19383059,-22.19793161
Selaginella sulcata,-22.1494,-44.095,6526,-44.19383059,-22.19793161
Selaginella sulcata,-22.15256,-44.21342,6526,-44.19383059,-22.19793161
Selaginella sulcata,-22.43,-46.82,5163,-46.94383059,-22.44793161
Selaginella sulcata,-22.43333,-42.83333,7147,-42.94383059,-22.44793161
Selaginella sulcata,-22.53,-52.16,2559,-52.19383059,-22.44793161
Selaginella sulcata,-22.53,-52.16,2559,-52.19383059,-22.44793161
Selaginella sulcata,-22.53,-52.16,2559,-52.19383059,-22.44793161
Selaginella sulcata,-22.53,-52.16,2559,-52.19383059,-22.44793161
Selaginella sulcata,-22.53,-52.16,2559,-52.19383059,-22.44793161
Selaginella sulcata,-22.63333,-52.75,2312,-52.69383059,-22.69793161
Selaginella sulcata,-22.63333,-52.75,2312,-52.69383059,-22.69793161
Selaginella sulcata,-22.6652,-43.5064,6900,-43.44383059,-22.69793161
Selaginella sulcata,-22.96611,-43.22611,7025,-43.19383059,-22.94793161
Selaginella sulcata,-22.96639,-43.22556,7025,-43.19383059,-22.94793161
Selaginella sulcata,-23.18944,-44.8375,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.19822,-44.83083,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.20821,-44.8005,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.29528,-44.86889,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.29528,-44.86889,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.2953,-44.8689,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.2953,-44.8689,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.29533,-44.89,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.29533,-44.89,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.304,-44.78786,6282,-44.69383059,-23.19793161
Selaginella sulcata,-23.32889,-44.68139,6282,-44.69383059,-23.19793161
Selaginella sulcata,-23.32889,-44.68139,6282,-44.69383059,-23.19793161
Selaginella sulcata,-23.3405,-44.83706,6158,-44.94383059,-23.19793161
Selaginella sulcata,-23.34139,-45.14667,6034,-45.19383059,-23.19793161
Selaginella sulcata,-23.41111,-45.12419,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.43,-45.07,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.45906,-51.24297,3059,-51.19383059,-23.44793161
Selaginella sulcata,-23.50833,-45.19944,6035,-45.19383059,-23.44793161
Selaginella sulcata,-23.62,-45.41,5912,-45.44383059,-23.69793161
Selaginella sulcata,-23.87,-47.99,4673,-47.94383059,-23.94793161
Selaginella sulcata,-23.87,-47.99,4673,-47.94383059,-23.94793161
Selaginella sulcata,-23.9108,-50.5803,3309,-50.69383059,-23.94793161
Selaginella sulcata,-23.91167,-51.96389,2689,-51.94383059,-23.94793161
Selaginella sulcata,-23.9161,-51.9792,2689,-51.94383059,-23.94793161
Selaginella sulcata,-23.93333,-51.13333,3061,-51.19383059,-23.94793161
Selaginella sulcata,-23.93333,-51.13333,3061,-51.19383059,-23.94793161
Selaginella sulcata,-23.96,-46.33,5417,-46.44383059,-23.94793161
Selaginella sulcata,-23.9939,-46.7753,5293,-46.69383059,-23.94793161
Selaginella sulcata,-24.0325,-50.4583,3433,-50.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.0456,-52.3831,2441,-52.44383059,-23.94793161
Selaginella sulcata,-24.10097,-52.32622,2442,-52.44383059,-24.19793161
Selaginella sulcata,-24.1011,-52.1197,2566,-52.19383059,-24.19793161
Selaginella sulcata,-24.1011,-52.1197,2566,-52.19383059,-24.19793161
Selaginella sulcata,-24.10111,-52.32611,2442,-52.44383059,-24.19793161
Selaginella sulcata,-24.11,-49.34,3930,-49.44383059,-24.19793161
Selaginella sulcata,-24.15,-49.38333,3930,-49.44383059,-24.19793161
Selaginella sulcata,-24.2083,-50.9494,3186,-50.94383059,-24.19793161
Selaginella sulcata,-24.2083,-50.9494,3186,-50.94383059,-24.19793161
Selaginella sulcata,-24.2775,-48.41917,4426,-48.44383059,-24.19793161
Selaginella sulcata,-24.2775,-48.41917,4426,-48.44383059,-24.19793161
Selaginella sulcata,-24.28333,-54.66667,1326,-54.69383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.2839,-53.84,1698,-53.94383059,-24.19793161
Selaginella sulcata,-24.3075,-48.37444,4426,-48.44383059,-24.19793161
Selaginella sulcata,-24.3075,-48.37444,4426,-48.44383059,-24.19793161
Selaginella sulcata,-24.32,-46.99,5170,-46.94383059,-24.19793161
Selaginella sulcata,-24.32,-46.99,5170,-46.94383059,-24.19793161
