id,local,value
9463,Bahia_Coastal,dup
9463,Restingas,dup
9464,Bahia_Coastal,dup
9464,Restingas,dup
9465,Restingas,unique
9582,Pernambuco_Interior,unique
9583,Pernambuco_Interior,unique
9584,Bahia_Interior,unique
9585,Bahia_Coastal,dup
9585,Bahia_Interior,dup
9586,Bahia_Coastal,unique
9587,Bahia_Coastal,dup
9587,Restingas,dup
9588,Restingas,unique
9705,Pernambuco_Interior,unique
9706,Pernambuco_Interior,unique
9707,Pernambuco_Interior,unique
9708,Bahia_Interior,dup
9708,Pernambuco_Interior,dup
9709,Bahia_Coastal,dup
9709,Bahia_Interior,dup
9710,Bahia_Coastal,unique
9826,Pernambuco_Interior,unique
9827,Pernambuco_Interior,unique
9829,Pernambuco_Interior,unique
9830,Pernambuco_Interior,unique
9831,Pernambuco_Interior,unique
9832,Pernambuco_Interior,unique
9929,Mangroves,unique
9950,Pernambuco_Interior,unique
9951,Pernambuco_Interior,unique
9952,Mangroves,dup
9952,Pernambuco_Interior,dup
9953,Mangroves,dup
9953,Pernambuco_Interior,dup
9954,Mangroves,dup
9954,Pernambuco_Interior,dup
10053,Mangroves,unique
10054,Mangroves,unique
10065,Pernambuco_Interior,unique
10074,Pernambuco_Interior,unique
10075,Mangroves,dup
10075,Pernambuco_Interior,dup
10076,Mangroves,dup
10076,Pernambuco_Interior,dup
10077,Mangroves,unique
10177,Mangroves,unique
10178,Mangroves,unique
10188,Pernambuco_Interior,unique
10189,Pernambuco_Interior,unique
10192,Pernambuco_Interior,unique
10193,Pernambuco_Interior,unique
10194,Pernambuco_Interior,unique
10198,Pernambuco_Interior,unique
10199,Mangroves,dup
10199,Pernambuco_Interior,dup
10200,Mangroves,unique
10312,Pernambuco_Interior,unique
10313,Pernambuco_Interior,unique
10316,Pernambuco_Interior,unique
10317,Pernambuco_Interior,unique
10318,Pernambuco_Interior,unique
10319,Pernambuco_Coastal,dup
10319,Pernambuco_Interior,dup
10320,Pernambuco_Coastal,unique
10323,Mangroves,unique
10437,Pernambuco_Interior,unique
10439,Pernambuco_Interior,unique
10440,Pernambuco_Interior,unique
10441,Pernambuco_Interior,unique
10442,Pernambuco_Coastal,dup
10442,Pernambuco_Interior,dup
10443,Pernambuco_Coastal,dup
10443,Pernambuco_Interior,dup
10444,Pernambuco_Coastal,unique
10445,Pernambuco_Coastal,unique
10557,Pernambuco_Coastal,unique
10558,Pernambuco_Coastal,unique
10561,Pernambuco_Coastal,dup
10561,Pernambuco_Interior,dup
10562,Pernambuco_Coastal,unique
10563,Pernambuco_Interior,unique
10564,Pernambuco_Coastal,dup
10564,Pernambuco_Interior,dup
10565,Pernambuco_Coastal,dup
10565,Pernambuco_Interior,dup
10566,Pernambuco_Coastal,dup
10566,Pernambuco_Interior,dup
10567,Mangroves,dup
10567,Pernambuco_Coastal,dup
10568,Mangroves,dup
10568,Pernambuco_Coastal,dup
10569,Mangroves,dup
10569,Pernambuco_Coastal,dup
10674,Restingas,unique
10680,Pernambuco_Coastal,unique
10681,Pernambuco_Coastal,unique
10682,Pernambuco_Coastal,unique
10685,Pernambuco_Coastal,dup
10685,Pernambuco_Interior,dup
10686,Pernambuco_Coastal,dup
10686,Pernambuco_Interior,dup
10687,Pernambuco_Coastal,dup
10687,Pernambuco_Interior,dup
10688,Pernambuco_Coastal,dup
10688,Pernambuco_Interior,dup
10689,Pernambuco_Coastal,unique
10690,Pernambuco_Coastal,unique
10691,Mangroves,dup
10691,Pernambuco_Coastal,dup
10692,Mangroves,dup
10692,Pernambuco_Coastal,dup
10798,Restingas,unique
10799,Restingas,unique
10800,Pernambuco_Interior,dup
10800,Restingas,dup
10801,Pernambuco_Interior,unique
10804,Pernambuco_Coastal,unique
10805,Pernambuco_Interior,unique
10806,Pernambuco_Interior,unique
10807,Pernambuco_Coastal,dup
10807,Pernambuco_Interior,dup
10808,Pernambuco_Interior,unique
10809,Pernambuco_Interior,unique
10810,Pernambuco_Coastal,dup
10810,Pernambuco_Interior,dup
10811,Pernambuco_Coastal,dup
10811,Pernambuco_Interior,dup
10812,Pernambuco_Coastal,unique
10813,Pernambuco_Coastal,unique
10814,Pernambuco_Coastal,unique
10815,Pernambuco_Coastal,unique
10923,Restingas,unique
10924,Pernambuco_Interior,dup
10924,Restingas,dup
10925,Pernambuco_Interior,dup
10925,Restingas,dup
10926,Pernambuco_Interior,dup
10926,Restingas,dup
10927,Pernambuco_Interior,unique
10928,Mangroves,dup
10928,Pernambuco_Interior,dup
10929,Pernambuco_Interior,unique
10930,Pernambuco_Interior,unique
10931,Pernambuco_Coastal,dup
10931,Pernambuco_Interior,dup
10932,Pernambuco_Coastal,dup
10932,Pernambuco_Interior,dup
10933,Pernambuco_Coastal,dup
10933,Pernambuco_Interior,dup
10934,Mangroves,dup
10934,Pernambuco_Coastal,dup
10934,Pernambuco_Interior,dup
10935,Mangroves,dup
10935,Pernambuco_Coastal,dup
10936,Pernambuco_Coastal,unique
10937,Pernambuco_Coastal,unique
10938,Pernambuco_Coastal,unique
11050,Restingas,unique
11051,Pernambuco_Interior,unique
11052,Mangroves,dup
11052,Pernambuco_Interior,dup
11053,Mangroves,dup
11053,Pernambuco_Interior,dup
11054,Mangroves,dup
11054,Pernambuco_Interior,dup
11055,Mangroves,dup
11055,Pernambuco_Coastal,dup
11055,Pernambuco_Interior,dup
11056,Mangroves,dup
11056,Pernambuco_Coastal,dup
11056,Pernambuco_Interior,dup
11057,Mangroves,dup
11057,Pernambuco_Coastal,dup
11058,Mangroves,dup
11058,Pernambuco_Coastal,dup
11059,Mangroves,dup
11059,Pernambuco_Coastal,dup
11060,Pernambuco_Coastal,unique
11178,Pernambuco_Interior,unique
